0d3a26cf-f377-438e-a760-5c827d8abfd7,Finns Beach Club,4.5,Bar,300000.0,Badung,"Jl. Pantai Berawa No. 99, Canggu 80361 Indonesia"
76e3fc73-c92d-40f3-9147-c58b8623a6a1,Cloudland Bar Lembongan,5.0,Bar,100000.0,Klungkung,"Sunset Road, 80771 Indonesia"
6ebdd3ea-e0ab-4379-aaa2-352b46ca7ffa,Sandy Bay Beach Club,4.0,Bar,300000.0,Klungkung,80771 Indonesia
c064a975-3169-4982-bc81-fd92584cf42e,Warung Amphibia Seafood,4.5,Seafood,100000.0,Denpasar,"Jalan Pantai Sindhu, Sanur, Denpasar 80228 Indonesia"
23a39c75-b676-4457-be6b-9e27a84047c0,O Beach Bali,5.0,Bar,300000.0,Badung,"Jl. Abimanyu Jl. Dhyana Pura, Seminyak 80361 Indonesia"
bb0e6e65-6371-466e-8ab9-ceae5fff100a,Ombak Cafe & Huts,4.5,Cafe,100000.0,Klungkung,Jungutbatu 80771 Indonesia
8ee5402f-24bc-436f-94bf-912da5c42e78,Ji Restaurant Bali,5.0,Japanese,300000.0,Badung,"Jl. Pantai Batu Bolong Hotel Tugu Bali, Canggu 80361 Indonesia"
09369416-ae7b-4b59-8961-db157af67f70,Tropical Temptation  - Adult Only Beach Club,5.0,Bar,300000.0,Badung,"Jalan Pantai Melasti No 8, Ungasan 80361 Indonesia"
1e3aeb71-bad8-4643-8916-3ff032f03a08,Hai Bar & Grill,4.5,Bar,300000.0,Klungkung,Mushroom Bay Lembongan Island Indonesia
d093aaff-855b-4bb9-99a7-c5ff88070eb0,Warong Legong,5.0,International,100000.0,Gianyar,"Jln by Pass Ida Bagus Mantra Keramas, Gianyar 80851 Indonesia"
277d0fd1-d504-4bd2-89d6-07736f5df06e,Omang Omang,5.0,Seafood,300000.0,Denpasar,"Jalan Danau Tamblingan No. 89 Hyatt Regency Bali, Sanur, Denpasar 80228 Indonesia"
33e89ec3-6270-45e9-b171-1eec99a2dbf4,Paed Thai Sanur by Wonderspace,5.0,Asian,300000.0,Denpasar,"Jl. Bypass Ngurah Rai No.888A, Sanur, Denpasar 80228 Indonesia"
18104217-1561-4fb1-98ae-75880d48e710,Warung Nia,4.5,Indonesian,100000.0,Badung,"Kayu Aya Square, Number 19-21, Seminyak 80361 Indonesia"
7a5b28e5-0b12-4e86-be99-b7cda59198cb,Green Kubu Cafe,4.5,Indonesian,100000.0,Gianyar,"Jl. Cinta, Tegalalang 80561 Indonesia"
78eff4be-f570-4a51-b837-228a3175c19c,Canvas Cafe Bali,5.0,Cafe,300000.0,Denpasar,"Jl. Hang Tuah No. 45, Sanur, Denpasar 80227 Indonesia"
f278f9f6-7f5d-4f81-b177-f6c16300b489,Nook Umalas,4.0,Cafe,300000.0,Badung,"Jl. Umalas 1, Kerobokan 80365 Indonesia"
fd43695e-c34b-493a-adaa-8b7667fd0aba,Daily Social,5.0,International,300000.0,Badung,"Jl. Pantai Kuta Beachwalk Shopping Center, Kuta 80361 Indonesia"
a1202f63-f1ef-4f01-99b7-485f5094af5e,Johnny Tacos,5.0,Mexican,100000.0,Badung,"Jl. Kartika Plaza, gang samunda #17 Across from Bakung Beach Resort, Kuta 80361 Indonesia"
bc9f7179-ea74-44af-a74e-17008808cc47,White Rock Beach Club,5.0,Bar,300000.0,Badung,"Melasti Beach, Ungasan 80361 Indonesia"
24cedabc-2ff9-47e4-a54d-7663e433f8fb,Montana Del Cafe,4.5,Cafe,300000.0,Bangli,"Jl. Raya Penelokan No.889, Kintamani 80652 Indonesia"
b2a3e78c-defb-4d0c-adce-a4a99db56db0,Cretya Ubud,4.5,International,300000.0,Gianyar,"Jl. Raya Tegallalang Alas Harum, Ubud 80561 Indonesia"
66e5650d-b652-4a8b-bef4-3753532738b7,Mana Uluwatu,4.5,Mexican,300000.0,Badung,"Jl. Pantai Suluban Uluwatu Surf Villas, Pecatu 80361 Indonesia"
6f2d9d62-3781-4879-9179-bfc3853ec56a,Tsavo Lion Restaurant,4.5,Contemporary,300000.0,Gianyar,"Km. 19 Jl Bypass Prof. Dr. Ida Bagus Mantra 8 Bali Safari and Marine Park, Gianyar 80551 Indonesia"
6a2ae0f5-8106-43ec-a2ab-8b3f665dd288,Bella Italia Legian,4.5,Italian,300000.0,Badung,"Jl. Sriwijaya no. 368, Legian 80361 Indonesia"
529d7515-78e4-4884-8560-b74cedecff43,Oliverra,4.5,Seafood,500000.0,Badung,"Jl. Melasti, Banjar Kelod, Ungasan 80364 Indonesia"
55494bac-d96f-44c2-84fa-fe00c28357d0,Secret Penida Beach Club,4.5,Cafe,100000.0,Klungkung,"Jl.Ped – Buyuk 10 meters from “Ari Place”, 80771 Indonesia"
3f62a254-dee0-40e5-97a8-b58026e6edd7,Arcadia Restaurant Ubud,5.0,International,500000.0,Gianyar,"Jalan Raya Campuhan Tjampuhan Bridiges, Ubud 80571 Indonesia"
3a9b7afa-92fe-4ba3-8765-e38f95710833,Kuta Social Club,5.0,Bar,300000.0,Badung,"Jl. Pantai Kuta No.32 Mamaka By Ovolo, Kuta 80361 Indonesia"
9eedfb91-b398-4dd1-a83c-726b6c06fdda,Ikan Restaurant & Bar,4.5,Seafood,300000.0,Badung,"Kawasan Pariwisata Nusa Dua, BTCD Lot N-3, Nusa Dua, Benoa 80363 Indonesia"
e979565f-2d1c-4593-9ac8-eafe45361e21,Warung Forest,5.0,Bar,100000.0,Klungkung,80771 Indonesia
7e7a7ff0-5f5a-4105-a1bd-b0503a74c47b,The Damai Restaurant,4.5,Asian,500000.0,Buleleng,"Jl. Damai, Kayuputih The Damai Hotel, Lovina Beach 81161 Indonesia"
18347caf-0c68-4b5c-8d6c-4bbbefaf6a2a,"Tsune Sanur, Japanese Restaurant By Wonderspace",5.0,Japanese,300000.0,Denpasar,"Jl. Aruna No. 8A, Sanur Kaja, Denpasar 80237 Indonesia"
d21a6fd1-d2bb-493c-ac8e-44bcff285580,Warung Sabar,5.0,Seafood,100000.0,Karangasem,"Jl. Raya Lipah Bunutan, Karangasem 80852 Indonesia"
114c5165-ceaa-4ba4-914f-05a2d873ba31,Klyf Club,4.5,Seafood,300000.0,Klungkung,80771 Indonesia
974b261e-0778-419a-85dc-183e0903be95,Cuca Restaurant,4.5,International,500000.0,Badung,"Jl Yoga Perkanthi, Jimbaran 80364 Indonesia"
7b2eb46b-097b-464a-8802-74596c45ed53,Honey & Smoke,4.5,Grill,300000.0,Gianyar,"Jl. Monkey Forest No.67B, Kedewatan, Ubud 80571 Indonesia"
d5ab7f6e-3a04-4a6e-a4ef-1f6b01826142,Al Dente Cucina Italiana & Lounge,4.5,Italian,300000.0,Badung,"Jalan Kartika Plaza, Kuta 80361 Indonesia"
65ce9105-a4c2-4fc4-a7a6-056fab4f84cc,Akasha Restaurant,4.5,Asian,300000.0,Gianyar,"Jalan Sinta New Earth Haven, Keliki Tegallalang, Kelusa, Payangan 80561 Indonesia"
984a7286-d4c3-4413-8ef6-e5d934fe1d16,Murni’s Warung,4.5,International,300000.0,Gianyar,"Jalan Campuan Beside the bridge, Ubud 80571 Indonesia"
ddad7a8d-8be0-420f-9bc6-7b3efcbdbf3a,Nick's Place,4.5,American,100000.0,Klungkung,"Jl. Raya Lembongan Jungut Batu, 80771 Indonesia"
cf9897a9-2ac9-45cd-a917-76fda7a6ff23,Sundays Beach Club,4.5,Bar,300000.0,Badung,"Jl. Pantai Selatan Gau Kuta Sel, Ungasan 80362 Indonesia"
ec3afe56-c9b7-4e96-8f8a-a7c101531343,Sisterfields,4.5,Cafe,300000.0,Badung,"Jl. Kayu Cendana no. 7, Seminyak 80361 Indonesia"
e6553526-a1cf-448a-b70d-593706d6ab09,Qudo Uluwatu,5.0,Pizza,300000.0,Badung,"Jl. Labuansait No.250, Pecatu, Kec. Kuta Sel., Kabupaten Badung, Bali, Pecatu Indonesia"
b6ac085b-fdcf-496c-92c3-32334fbc7e50,Blue Earth Village,4.5,Italian,300000.0,Karangasem,"Jl. Raya Amed, Karangasem 80852 Indonesia"
3437878b-14d2-4222-afc6-f034af088056,Melali Ubud Restaurant,5.0,Bar,300000.0,Gianyar,"Jl. Sri Wedari No.58 Ubud, Ubud 80571 Indonesia"
3767e489-ec55-46bf-ab8b-f284e50ec7a6,Massimo - Italian Restaurant,4.5,Italian,300000.0,Denpasar,"Jln. Danau Tamblingan 228, Sanur, Denpasar 80237 Indonesia"
811469cf-483b-4400-a359-5ba8cb1e8028,Eight Degrees South at Conrad Bali,4.5,Seafood,500000.0,Badung,"Jalan Pratama 168 Conrad Bali, Tanjung Benoa 80363 Indonesia"
9c418661-b88c-4f9d-b1bb-83f7ae0f41de,Shrimpis,5.0,Seafood,300000.0,Badung,Seminyak 80361 Indonesia
53d294c0-3c85-4fd0-b0d1-eff1810bc2f2,Soul on the Beach,4.5,Pizza,300000.0,Denpasar,"Jl. Pantai Sindhu On The Beach Next To INNA Sindhu Beach Hotel, Sanur, Denpasar 80227 Indonesia"
29fd695e-7987-46d6-83e8-329bf2399034,Swan Restaurant Keramas,4.5,Italian,300000.0,Gianyar,"Jalan Pantai Keramas, Keramas, Blahbatuh, Keramas, Blahbatuh 80581 Indonesia"
1c51c5bb-a1e4-4ffb-a3ef-3a0e5241590a,Warung Makan SMS,4.5,Asian,100000.0,Denpasar,"Jl. Betngandang 1 no. 25 Sanur Denpasar, Sanur, Denpasar 80227 Indonesia"
28d753dc-935a-4f85-a8af-25e08b6f5a21,Seabreeze Ceningan,4.5,American,100000.0,Klungkung,"Jl. Raya Nusa Ceningan 300 Meter From Yellow Bridge And Turn Right, 80771 Indonesia"
9047eb69-1b71-4892-a362-43f2ecf4ef51,Bali Asli Restaurant,4.5,Asian,300000.0,Karangasem,"Jl. Raya Gelumpang Gelumpang Village, Karangasem 80870 Indonesia"
73d969d0-4842-45dd-9992-722b091b35b2,Bamboo Restaurant Tulamben,5.0,International,300000.0,Karangasem,"Jl. Raya Kubu Tauch Terminal Resort Tulamben Und Spa, Tulamben 80852 Indonesia"
800034e5-ec60-449e-af89-c0b0c4c059b1,Bella Cucina,5.0,Italian,500000.0,Badung,"Jl. Uluwatu 45 InterContinental Bali Resort, Jimbaran 80361 Indonesia"
